"CountryCode","SeriesCode","DESCRIPTION",
"CUB","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"CUB","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"CUW","SP.DYN.AMRT.FE","Data sources: United Nations World Population Prospects",
"CUW","SP.DYN.AMRT.MA","Data sources: United Nations World Population Prospects",
"CUW","SP.DYN.CBRT.IN","Data sources : Central bureau of Statistics",
"CUW","SP.DYN.CDRT.IN","Data sources : Central bureau of Statistics",
"CUW","SP.DYN.LE00.FE.IN","Data sources : Central bureau of Statistics",
"CUW","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"CUW","SP.DYN.LE00.MA.IN","Data sources : Central bureau of Statistics",
"CUW","SP.DYN.TFRT.IN","Data sources : Central bureau of Statistics",
"CUW","SP.POP.GROW","Data sources: Central bureau of Statistics Netherlands Antilles",
"CUW","SP.POP.TOTL","Data sources : Central bureau of Statistics",
"CYM","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"CYM","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"CYM","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"CYM","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"CYM","IT.CEL.SETS","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","IT.CEL.SETS.P2","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","IT.MLT.MAIN","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","IT.MLT.MAIN.P2","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","IT.NET.BBND","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","IT.NET.BBND.P2","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","IT.NET.USER.ZS","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"CYM","SP.DYN.CBRT.IN","Data sources : United Nations Population and Vital Statistics Report",
"CYM","SP.DYN.CDRT.IN","Data sources : United Nations Population and Vital Statistics Report",
"CYM","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"CYM","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"CYP","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"CYP","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CYP","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CYP","IT.CEL.SETS","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","IT.CEL.SETS.P2","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","IT.MLT.MAIN","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","IT.MLT.MAIN.P2","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","IT.NET.BBND","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","IT.NET.BBND.P2","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","IT.NET.USER.ZS","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","NE.CON.PRVT.PC.KD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NE.CON.PRVT.PC.KD.ZG","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GDP.PCAP.CD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GDP.PCAP.CN","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GDP.PCAP.KD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GDP.PCAP.KD.ZG","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GDP.PCAP.KN","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GDP.PCAP.PP.CD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GDP.PCAP.PP.KD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GNP.MKTP.PP.KD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GNP.PCAP.CD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GNP.PCAP.CN","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GNP.PCAP.KD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GNP.PCAP.KD.ZG","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GNP.PCAP.KN","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GNP.PCAP.PP.CD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","NY.GNP.PCAP.PP.KD","Data are for areas under the effective control of the Government of the Republic of Cyprus.",
"CYP","PA.NUS.FCRF","Data are reported in Cypriot pounds.",
"CYP","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"CYP","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"CYP","SP.ADO.TFRT","Including Northern-Cyprus.",
"CYP","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects. Including Northern-Cyprus.",
"CYP","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects. Including Northern-Cyprus.",
"CYP","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"CYP","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"CYP","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"CYP","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"CYP","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"CYP","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"CYP","SP.DYN.TO65.FE.ZS","Including Northern-Cyprus.",
"CYP","SP.DYN.TO65.MA.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.0014.FE.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.0014.MA.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.0014.TO.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.1564.FE.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.1564.MA.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.1564.TO.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.FE.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.MA.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.65UP.TO.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.BRTH.MF","Including Northern-Cyprus.",
"CYP","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"CYP","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"CYP","SP.POP.TOTL.FE.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.TOTL.MA.ZS","Including Northern-Cyprus.",
"CYP","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
